 additive_.C3_electrostatic_charge , additive_.C5_electrostatic_charge , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , base_surface_area , ligand_.C12_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_V3_frequency , yield 
-0.526901,1.338537,-0.66387,0.306098,2.202713,1.386635,-1.437447,-0.906121,1.691782,-0.427414,65.31
-0.526901,1.338537,0.608885,0.208472,-0.388744,1.386635,-1.437447,-0.906121,1.691782,-0.427414,56.83
-0.526901,1.338537,0.615098,0.27749,-0.390691,1.386635,-1.437447,-0.906121,1.691782,-0.427414,76.34
-0.526901,1.338537,-2.887677,1.276634,0.731575,1.386635,-1.437447,-0.906121,1.691782,-0.427414,73.22
-0.526901,1.338537,0.557348,0.378334,-0.501466,1.386635,-1.437447,-0.906121,1.691782,-0.427414,36.48
-0.526901,1.338537,0.555311,0.434656,-0.496954,1.386635,-1.437447,-0.906121,1.691782,-0.427414,68.56
-0.526901,1.338537,-0.645694,-3.000127,2.394801,1.386635,-1.437447,-0.906121,1.691782,-0.427414,69.09
-0.526901,1.338537,0.570986,0.28035,-0.467225,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,31.88
-0.526901,1.338537,0.568563,0.336673,-0.467402,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,44.82
-0.526901,1.338537,0.33689,0.080986,0.067187,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,46.65
-0.526901,1.338537,0.539816,0.291794,-0.545883,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,0.67
-0.526901,1.338537,0.534041,0.345971,-0.54314,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,39.53
-0.526901,1.338537,-1.402122,-1.624068,-1.057556,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,43.87
-0.526901,1.338537,0.556549,0.27445,-0.452184,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,2.75
-0.526901,1.338537,0.553146,0.331488,-0.45006,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,72.64
-0.526901,1.338537,-0.66387,0.306098,2.202713,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,82.33
-0.526901,1.338537,0.608885,0.208472,-0.388744,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,73.64
-0.526901,1.338537,0.615098,0.27749,-0.390691,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,87.9
-0.526901,1.338537,-2.887677,1.276634,0.731575,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,86.22
-0.526901,1.338537,0.557348,0.378334,-0.501466,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,34.21
-0.526901,1.338537,0.555311,0.434656,-0.496954,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,77.33
-0.526901,1.338537,-0.645694,-3.000127,2.394801,-0.413591,-1.437447,-0.906121,1.691782,-0.427414,80.6
-0.526901,1.338537,0.570986,0.28035,-0.467225,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,42.28
-0.526901,1.338537,0.568563,0.336673,-0.467402,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,50.29
-0.526901,1.338537,0.33689,0.080986,0.067187,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,49.58
-0.526901,1.338537,0.539816,0.291794,-0.545883,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,1.19
-0.526901,1.338537,0.534041,0.345971,-0.54314,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,48.46
-0.526901,1.338537,-1.402122,-1.624068,-1.057556,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,49.93
-0.526901,1.338537,0.556549,0.27445,-0.452184,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,4.58
-0.526901,1.338537,0.553146,0.331488,-0.45006,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,78.8
-0.526901,1.338537,-0.66387,0.306098,2.202713,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,79.44
-0.526901,1.338537,0.608885,0.208472,-0.388744,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,84.86
-0.526901,1.338537,0.615098,0.27749,-0.390691,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,93.31
-0.526901,1.338537,-2.887677,1.276634,0.731575,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,93.87
-0.526901,1.338537,0.557348,0.378334,-0.501466,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,44.03
-0.526901,1.338537,0.555311,0.434656,-0.496954,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,89.48
-0.526901,1.338537,-0.645694,-3.000127,2.394801,-0.949447,-1.437447,-0.906121,1.691782,-0.427414,91.49
-0.780231,-0.070762,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,7.37
-0.780231,-0.070762,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.71
-0.780231,-0.070762,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.55
-0.780231,-0.070762,0.539816,0.291794,-0.545883,1.386635,1.3339,1.092969,-0.719629,-1.01185,1.02
-0.780231,-0.070762,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,12.59
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,14.01
-0.780231,-0.070762,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,4.34
-0.780231,-0.070762,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,19.47
-0.780231,-0.070762,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,23.3
-0.780231,-0.070762,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,24.9
-0.780231,-0.070762,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,28.48
-0.780231,-0.070762,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,33.33
-0.780231,-0.070762,0.557348,0.378334,-0.501466,1.386635,1.3339,1.092969,-0.719629,-1.01185,6.75
-0.780231,-0.070762,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,15.06
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,15.13
-0.780231,-0.070762,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,3.89
-0.780231,-0.070762,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,25.83
-0.780231,-0.070762,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,44.59
-0.780231,-0.070762,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,15.17
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,40.37
-0.780231,-0.070762,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,27.8
-0.780231,-0.070762,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,72.31
-0.780231,-0.070762,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,32
-0.780231,-0.070762,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,51.81
-0.780231,-0.070762,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,83.36
-0.780231,-0.070762,0.557348,0.378334,-0.501466,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.64
-0.780231,-0.070762,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,57.98
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,80.29
-0.780231,-0.070762,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,9.56
-0.780231,-0.070762,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,37.21
-0.780231,-0.070762,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,47.1
-0.780231,-0.070762,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,1.1
-0.780231,-0.070762,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,35.7
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,54.89
-0.780231,-0.070762,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,57.45
-0.780231,-0.070762,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,77.03
-0.780231,-0.070762,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,69.4
-0.780231,-0.070762,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,85.44
-0.780231,-0.070762,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,92
-0.780231,-0.070762,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,21.86
-0.780231,-0.070762,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,83.65
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,92.96
1.463551,-0.548105,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,1.3
1.463551,-0.548105,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,28.35
1.463551,-0.548105,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,40.18
1.463551,-0.548105,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,40.45
1.463551,-0.548105,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,42.27
1.463551,-0.548105,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,0.91
1.463551,-0.548105,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,62.16
1.463551,-0.548105,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,66.89
1.463551,-0.548105,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,76.83
1.463551,-0.548105,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,91.65
1.463551,-0.548105,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,66.37
1.463551,-0.548105,0.557348,0.378334,-0.501466,1.386635,1.3339,1.092969,-0.719629,-1.01185,2.53
1.463551,-0.548105,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,47.17
1.463551,-0.548105,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,52.44
1.463551,-0.548105,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,3.54
1.463551,-0.548105,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,39.2
1.463551,-0.548105,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,45.88
1.463551,-0.548105,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,24.03
1.463551,-0.548105,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,39.39
1.463551,-0.548105,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,50.05
1.463551,-0.548105,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,74.62
1.463551,-0.548105,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,54.58
1.463551,-0.548105,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,74.82
1.463551,-0.548105,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,84.2
1.463551,-0.548105,0.557348,0.378334,-0.501466,-0.413591,1.3339,1.092969,-0.719629,-1.01185,2.23
1.463551,-0.548105,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,71.61
1.463551,-0.548105,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,72.77
1.463551,-0.548105,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,4.28
1.463551,-0.548105,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,40.44
1.463551,-0.548105,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,46.66
1.463551,-0.548105,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,46.65
1.463551,-0.548105,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,45.97
1.463551,-0.548105,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,72.38
1.463551,-0.548105,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,82.71
1.463551,-0.548105,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,77.87
1.463551,-0.548105,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,96.59
1.463551,-0.548105,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,97.95
1.463551,-0.548105,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,3.5
1.463551,-0.548105,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,89.32
1.463551,-0.548105,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,89.22
-0.526901,1.338537,0.570986,0.28035,-0.467225,1.386635,1.3339,1.092969,-0.719629,-1.01185,9.91
-0.526901,1.338537,0.568563,0.336673,-0.467402,1.386635,1.3339,1.092969,-0.719629,-1.01185,33.1
-0.526901,1.338537,0.33689,0.080986,0.067187,1.386635,1.3339,1.092969,-0.719629,-1.01185,39.92
-0.526901,1.338537,0.539816,0.291794,-0.545883,1.386635,1.3339,1.092969,-0.719629,-1.01185,0.3
-0.526901,1.338537,0.534041,0.345971,-0.54314,1.386635,1.3339,1.092969,-0.719629,-1.01185,43.42
-0.526901,1.338537,-1.402122,-1.624068,-1.057556,1.386635,1.3339,1.092969,-0.719629,-1.01185,45.28
-0.526901,1.338537,0.556549,0.27445,-0.452184,1.386635,1.3339,1.092969,-0.719629,-1.01185,0.86
-0.526901,1.338537,0.553146,0.331488,-0.45006,1.386635,1.3339,1.092969,-0.719629,-1.01185,68.85
-0.526901,1.338537,-0.66387,0.306098,2.202713,1.386635,1.3339,1.092969,-0.719629,-1.01185,64.61
-0.526901,1.338537,0.608885,0.208472,-0.388744,1.386635,1.3339,1.092969,-0.719629,-1.01185,63.85
-0.526901,1.338537,0.615098,0.27749,-0.390691,1.386635,1.3339,1.092969,-0.719629,-1.01185,76.34
-0.526901,1.338537,-2.887677,1.276634,0.731575,1.386635,1.3339,1.092969,-0.719629,-1.01185,73.14
-0.526901,1.338537,0.557348,0.378334,-0.501466,1.386635,1.3339,1.092969,-0.719629,-1.01185,4.5
-0.526901,1.338537,0.555311,0.434656,-0.496954,1.386635,1.3339,1.092969,-0.719629,-1.01185,40.88
-0.526901,1.338537,-0.645694,-3.000127,2.394801,1.386635,1.3339,1.092969,-0.719629,-1.01185,40.32
-0.526901,1.338537,0.570986,0.28035,-0.467225,-0.413591,1.3339,1.092969,-0.719629,-1.01185,24.27
-0.526901,1.338537,0.568563,0.336673,-0.467402,-0.413591,1.3339,1.092969,-0.719629,-1.01185,42.64
-0.526901,1.338537,0.33689,0.080986,0.067187,-0.413591,1.3339,1.092969,-0.719629,-1.01185,47.6
-0.526901,1.338537,0.539816,0.291794,-0.545883,-0.413591,1.3339,1.092969,-0.719629,-1.01185,0.35
-0.526901,1.338537,0.534041,0.345971,-0.54314,-0.413591,1.3339,1.092969,-0.719629,-1.01185,40.98
-0.526901,1.338537,-1.402122,-1.624068,-1.057556,-0.413591,1.3339,1.092969,-0.719629,-1.01185,43.26
-0.526901,1.338537,0.556549,0.27445,-0.452184,-0.413591,1.3339,1.092969,-0.719629,-1.01185,1.5
-0.526901,1.338537,0.553146,0.331488,-0.45006,-0.413591,1.3339,1.092969,-0.719629,-1.01185,68.07
-0.526901,1.338537,-0.66387,0.306098,2.202713,-0.413591,1.3339,1.092969,-0.719629,-1.01185,74.75
-0.526901,1.338537,0.608885,0.208472,-0.388744,-0.413591,1.3339,1.092969,-0.719629,-1.01185,70.28
-0.526901,1.338537,0.615098,0.27749,-0.390691,-0.413591,1.3339,1.092969,-0.719629,-1.01185,80.53
-0.526901,1.338537,-2.887677,1.276634,0.731575,-0.413591,1.3339,1.092969,-0.719629,-1.01185,85.27
-0.526901,1.338537,0.557348,0.378334,-0.501466,-0.413591,1.3339,1.092969,-0.719629,-1.01185,21.95
-0.526901,1.338537,0.555311,0.434656,-0.496954,-0.413591,1.3339,1.092969,-0.719629,-1.01185,72.59
-0.526901,1.338537,-0.645694,-3.000127,2.394801,-0.413591,1.3339,1.092969,-0.719629,-1.01185,77.03
-0.526901,1.338537,0.570986,0.28035,-0.467225,-0.949447,1.3339,1.092969,-0.719629,-1.01185,23.09
-0.526901,1.338537,0.568563,0.336673,-0.467402,-0.949447,1.3339,1.092969,-0.719629,-1.01185,47.56
-0.526901,1.338537,0.33689,0.080986,0.067187,-0.949447,1.3339,1.092969,-0.719629,-1.01185,46.76
-0.526901,1.338537,0.539816,0.291794,-0.545883,-0.949447,1.3339,1.092969,-0.719629,-1.01185,0.61
-0.526901,1.338537,0.534041,0.345971,-0.54314,-0.949447,1.3339,1.092969,-0.719629,-1.01185,47.15
-0.526901,1.338537,-1.402122,-1.624068,-1.057556,-0.949447,1.3339,1.092969,-0.719629,-1.01185,45.98
-0.526901,1.338537,0.553146,0.331488,-0.45006,-0.949447,1.3339,1.092969,-0.719629,-1.01185,79.74
-0.526901,1.338537,-0.66387,0.306098,2.202713,-0.949447,1.3339,1.092969,-0.719629,-1.01185,80.79
-0.526901,1.338537,0.608885,0.208472,-0.388744,-0.949447,1.3339,1.092969,-0.719629,-1.01185,84.69
-0.526901,1.338537,0.615098,0.27749,-0.390691,-0.949447,1.3339,1.092969,-0.719629,-1.01185,91.06
-0.526901,1.338537,-2.887677,1.276634,0.731575,-0.949447,1.3339,1.092969,-0.719629,-1.01185,98.18
-0.526901,1.338537,0.557348,0.378334,-0.501466,-0.949447,1.3339,1.092969,-0.719629,-1.01185,23.84
-0.526901,1.338537,0.555311,0.434656,-0.496954,-0.949447,1.3339,1.092969,-0.719629,-1.01185,86.41
-0.526901,1.338537,-0.645694,-3.000127,2.394801,-0.949447,1.3339,1.092969,-0.719629,-1.01185,87.55
-0.780231,-0.070762,0.570986,0.28035,-0.467225,1.386635,0.261463,0.905261,-0.544889,-0.184761,6.58
-0.780231,-0.070762,0.568563,0.336673,-0.467402,1.386635,0.261463,0.905261,-0.544889,-0.184761,8.74
-0.780231,-0.070762,0.33689,0.080986,0.067187,1.386635,0.261463,0.905261,-0.544889,-0.184761,9.94
-0.780231,-0.070762,0.539816,0.291794,-0.545883,1.386635,0.261463,0.905261,-0.544889,-0.184761,1.71
-0.780231,-0.070762,0.534041,0.345971,-0.54314,1.386635,0.261463,0.905261,-0.544889,-0.184761,12.3
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,1.386635,0.261463,0.905261,-0.544889,-0.184761,16.86
-0.780231,-0.070762,0.556549,0.27445,-0.452184,1.386635,0.261463,0.905261,-0.544889,-0.184761,3.6
-0.780231,-0.070762,0.553146,0.331488,-0.45006,1.386635,0.261463,0.905261,-0.544889,-0.184761,19.9
-0.780231,-0.070762,-0.66387,0.306098,2.202713,1.386635,0.261463,0.905261,-0.544889,-0.184761,25.25
-0.780231,-0.070762,0.608885,0.208472,-0.388744,1.386635,0.261463,0.905261,-0.544889,-0.184761,16.16
-0.780231,-0.070762,0.615098,0.27749,-0.390691,1.386635,0.261463,0.905261,-0.544889,-0.184761,20.64
-0.780231,-0.070762,-2.887677,1.276634,0.731575,1.386635,0.261463,0.905261,-0.544889,-0.184761,24.16
-0.780231,-0.070762,0.557348,0.378334,-0.501466,1.386635,0.261463,0.905261,-0.544889,-0.184761,7.94
-0.780231,-0.070762,0.555311,0.434656,-0.496954,1.386635,0.261463,0.905261,-0.544889,-0.184761,13.65
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,1.386635,0.261463,0.905261,-0.544889,-0.184761,14.37
-0.780231,-0.070762,0.570986,0.28035,-0.467225,-0.413591,0.261463,0.905261,-0.544889,-0.184761,3.96
-0.780231,-0.070762,0.568563,0.336673,-0.467402,-0.413591,0.261463,0.905261,-0.544889,-0.184761,22.52
-0.780231,-0.070762,0.33689,0.080986,0.067187,-0.413591,0.261463,0.905261,-0.544889,-0.184761,39.75
-0.780231,-0.070762,0.534041,0.345971,-0.54314,-0.413591,0.261463,0.905261,-0.544889,-0.184761,15.82
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,-0.413591,0.261463,0.905261,-0.544889,-0.184761,40.14
-0.780231,-0.070762,0.556549,0.27445,-0.452184,-0.413591,0.261463,0.905261,-0.544889,-0.184761,0.58
-0.780231,-0.070762,0.553146,0.331488,-0.45006,-0.413591,0.261463,0.905261,-0.544889,-0.184761,29.3
-0.780231,-0.070762,-0.66387,0.306098,2.202713,-0.413591,0.261463,0.905261,-0.544889,-0.184761,73.74
-0.780231,-0.070762,0.608885,0.208472,-0.388744,-0.413591,0.261463,0.905261,-0.544889,-0.184761,24.61
-0.780231,-0.070762,0.615098,0.27749,-0.390691,-0.413591,0.261463,0.905261,-0.544889,-0.184761,39.09
-0.780231,-0.070762,-2.887677,1.276634,0.731575,-0.413591,0.261463,0.905261,-0.544889,-0.184761,65.39
-0.780231,-0.070762,0.557348,0.378334,-0.501466,-0.413591,0.261463,0.905261,-0.544889,-0.184761,2.34
-0.780231,-0.070762,0.555311,0.434656,-0.496954,-0.413591,0.261463,0.905261,-0.544889,-0.184761,48.31
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,-0.413591,0.261463,0.905261,-0.544889,-0.184761,72.94
-0.780231,-0.070762,0.570986,0.28035,-0.467225,-0.949447,0.261463,0.905261,-0.544889,-0.184761,10
-0.780231,-0.070762,0.568563,0.336673,-0.467402,-0.949447,0.261463,0.905261,-0.544889,-0.184761,37.52
-0.780231,-0.070762,0.33689,0.080986,0.067187,-0.949447,0.261463,0.905261,-0.544889,-0.184761,52.59
-0.780231,-0.070762,0.539816,0.291794,-0.545883,-0.949447,0.261463,0.905261,-0.544889,-0.184761,0.86
-0.780231,-0.070762,0.534041,0.345971,-0.54314,-0.949447,0.261463,0.905261,-0.544889,-0.184761,34.29
-0.780231,-0.070762,-1.402122,-1.624068,-1.057556,-0.949447,0.261463,0.905261,-0.544889,-0.184761,53.15
-0.780231,-0.070762,0.556549,0.27445,-0.452184,-0.949447,0.261463,0.905261,-0.544889,-0.184761,2.17
-0.780231,-0.070762,0.553146,0.331488,-0.45006,-0.949447,0.261463,0.905261,-0.544889,-0.184761,59.97
-0.780231,-0.070762,-0.66387,0.306098,2.202713,-0.949447,0.261463,0.905261,-0.544889,-0.184761,80.98
-0.780231,-0.070762,0.608885,0.208472,-0.388744,-0.949447,0.261463,0.905261,-0.544889,-0.184761,68.01
-0.780231,-0.070762,0.615098,0.27749,-0.390691,-0.949447,0.261463,0.905261,-0.544889,-0.184761,84.91
-0.780231,-0.070762,-2.887677,1.276634,0.731575,-0.949447,0.261463,0.905261,-0.544889,-0.184761,95.07
-0.780231,-0.070762,0.557348,0.378334,-0.501466,-0.949447,0.261463,0.905261,-0.544889,-0.184761,15.22
-0.780231,-0.070762,0.555311,0.434656,-0.496954,-0.949447,0.261463,0.905261,-0.544889,-0.184761,86.42
-0.780231,-0.070762,-0.645694,-3.000127,2.394801,-0.949447,0.261463,0.905261,-0.544889,-0.184761,92.13
1.463551,-0.548105,0.570986,0.28035,-0.467225,1.386635,0.261463,0.905261,-0.544889,-0.184761,2.04
1.463551,-0.548105,0.568563,0.336673,-0.467402,1.386635,0.261463,0.905261,-0.544889,-0.184761,28.76
1.463551,-0.548105,0.33689,0.080986,0.067187,1.386635,0.261463,0.905261,-0.544889,-0.184761,44.56
1.463551,-0.548105,0.539816,0.291794,-0.545883,1.386635,0.261463,0.905261,-0.544889,-0.184761,0.38
1.463551,-0.548105,0.534041,0.345971,-0.54314,1.386635,0.261463,0.905261,-0.544889,-0.184761,44.69
1.463551,-0.548105,-1.402122,-1.624068,-1.057556,1.386635,0.261463,0.905261,-0.544889,-0.184761,52.79
1.463551,-0.548105,0.556549,0.27445,-0.452184,1.386635,0.261463,0.905261,-0.544889,-0.184761,1.11
1.463551,-0.548105,0.553146,0.331488,-0.45006,1.386635,0.261463,0.905261,-0.544889,-0.184761,67.02
