 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_V1_intensity , additive_hardness , additive_molecular_weight , additive_ovality , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_molecular_volume , base_E_HOMO , base_hardness , base_molecular_weight , ligand_.C12_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H9_electrostatic_charge , yield 
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,26.96
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,4.21
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,39.8
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,66.76
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,38.14
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,56.52
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,67.97
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,13.29
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,32.52
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,47.33
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,15.42
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,18.97
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,16.82
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.66
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,16.05
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,21.98
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,7.64
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,28.39
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,26.67
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,29.98
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,36.31
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,36.59
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,10.54
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,26.26
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,28.59
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,16.88
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,41.3
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,43.73
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.291794,-0.545883,0.831124,1.281066,0.260132,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.66
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,33.63
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,41.49
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.6
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,66.02
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,72.39
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,68.85
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,82.18
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,80.59
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,15.19
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,83.87
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,86
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,30.01
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,51.4
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,50.14
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,2.94
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,34.96
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,51.01
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,15.32
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,81.57
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,77.57
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,86.69
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,92.91
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,97.57
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,35.56
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,98.73
-0.752083,0.000003,-0.603721,-0.869706,-0.20607,-0.443595,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,98.29
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,5.98
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,50.58
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,45.08
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,42.12
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,49.11
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.71
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,70.86
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,66.45
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,65.94
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,66.07
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,66.21
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,6.11
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,67.82
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,72.63
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,7.84
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,46.75
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,46.26
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,37.03
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,43.7
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.6
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,70.55
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,80.9
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,70.21
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,83.09
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,85.14
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.15
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,78.08
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,82.14
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,7.78
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,53.6
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,51.76
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,49.61
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,53.68
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.65
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,86.6
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,84.9
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,91.39
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,97.29
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,99.62
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,4.17
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,92.57
0.432625,-0.443267,-0.698398,0.603809,0.008139,0.651549,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-1.437447,0.254939,1.650705,-1.558279,1.654442,94.69
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,45.05
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,45.78
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,44.65
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.92
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,44.56
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,43.36
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,3.42
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,72.85
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,65.31
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,56.83
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,76.34
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,73.22
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,36.48
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,68.56
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-1.437447,0.254939,1.650705,-1.558279,1.654442,69.09
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,31.88
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,44.82
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,46.65
-0.105484,-0.505119,0.471558,0.603809,0.008139,0.639515,0.291794,-0.545883,0.831124,1.281066,0.260132,-1.257498,-0.718434,-0.590997,-1.437447,0.254939,1.650705,-1.558279,1.654442,0.67
