 additive_.C5_NMR_shift , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_electronegativity , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H3_electrostatic_charge , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_V3_frequency , aryl_halide_hardness , base_.N1_electrostatic_charge , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V6_intensity , yield 
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,36.85
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,4.82
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,34.81
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,46.63
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,11.74
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,26.65
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,0.55
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,35.87
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,68.84
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,33.88
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,63.07
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,70.63
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.48
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,31.68
-0.138984,-0.548105,-0.507097,1.535341,0.651549,0.123556,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,46.01
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,22.17
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,23.21
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,34.75
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,0.95
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.65
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,20
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,4.99
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,54
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,57.38
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,22.61
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,28.75
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,26.99
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,20.86
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,20.73
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,30.87
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,20.36
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,38.92
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,41.7
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,0.94
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,14.9
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,19.6
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,4.18
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,39.01
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,37.17
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,31.62
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,51.22
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,57.55
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.17
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,26.59
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,40.41
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.97
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,34.38
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,43.58
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,0.83
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,13.34
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,26.96
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,4.21
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,39.8
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,66.76
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,38.14
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,56.52
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,67.97
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,13.29
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,32.52
1.270578,1.338537,0.572858,0.953219,0.639515,0.119644,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,47.33
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,15.42
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,18.97
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,16.82
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,2.66
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,16.05
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,21.98
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,7.64
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,28.39
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,26.67
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,29.98
1.049181,-0.070762,0.264299,-0.211027,-0.443595,-0.163622,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.519769,-0.922213,1.488934,0.21766,-1.437447,-1.173794,1.650705,1.3514,0.236711,-1.685794,-1.64154,1.692372,1.654442,-0.736991,-0.544071,-0.475889,-0.427414,-0.642408,36.31
