 additive_.C3_electrostatic_charge , additive_E_LUMO , additive_molecular_weight , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_E_LUMO , aryl_halide_V2_intensity , aryl_halide_hardness , aryl_halide_ovality , base_hardness , ligand_.C11_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V1_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V5_frequency , ligand_V7_intensity , ligand_V8_intensity , yield 
1.463551,-0.891493,0.008139,0.651549,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,46.01
-0.526901,-0.335858,0.008139,0.639515,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,22.17
-0.526901,-0.335858,0.008139,0.639515,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,23.21
-0.526901,-0.335858,0.008139,0.639515,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,34.75
-0.526901,-0.335858,0.008139,0.639515,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,0.95
-0.526901,-0.335858,0.008139,0.639515,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,16.65
-0.526901,-0.335858,0.008139,0.639515,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,20
-0.526901,-0.335858,0.008139,0.639515,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,4.99
-0.526901,-0.335858,0.008139,0.639515,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,54
-0.526901,-0.335858,0.008139,0.639515,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,57.38
-0.526901,-0.335858,0.008139,0.639515,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,22.61
-0.526901,-0.335858,0.008139,0.639515,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,28.75
-0.526901,-0.335858,0.008139,0.639515,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,26.99
-0.526901,-0.335858,0.008139,0.639515,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,20.86
-0.526901,-0.335858,0.008139,0.639515,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,20.73
-0.526901,-0.335858,0.008139,0.639515,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,30.87
-0.526901,-0.335858,0.008139,0.639515,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,20.36
-0.526901,-0.335858,0.008139,0.639515,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,38.92
-0.526901,-0.335858,0.008139,0.639515,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,41.7
-0.526901,-0.335858,0.008139,0.639515,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,0.94
-0.526901,-0.335858,0.008139,0.639515,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,14.9
-0.526901,-0.335858,0.008139,0.639515,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,19.6
-0.526901,-0.335858,0.008139,0.639515,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,4.18
-0.526901,-0.335858,0.008139,0.639515,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,39.01
-0.526901,-0.335858,0.008139,0.639515,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,37.17
-0.526901,-0.335858,0.008139,0.639515,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,31.62
-0.526901,-0.335858,0.008139,0.639515,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,51.22
-0.526901,-0.335858,0.008139,0.639515,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,57.55
-0.526901,-0.335858,0.008139,0.639515,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,16.17
-0.526901,-0.335858,0.008139,0.639515,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,26.59
-0.526901,-0.335858,0.008139,0.639515,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,40.41
-0.526901,-0.335858,0.008139,0.639515,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,16.97
-0.526901,-0.335858,0.008139,0.639515,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,34.38
-0.526901,-0.335858,0.008139,0.639515,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,43.58
-0.526901,-0.335858,0.008139,0.639515,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,0.83
-0.526901,-0.335858,0.008139,0.639515,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,13.34
-0.526901,-0.335858,0.008139,0.639515,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,26.96
-0.526901,-0.335858,0.008139,0.639515,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,4.21
-0.526901,-0.335858,0.008139,0.639515,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,39.8
-0.526901,-0.335858,0.008139,0.639515,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,66.76
-0.526901,-0.335858,0.008139,0.639515,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,38.14
-0.526901,-0.335858,0.008139,0.639515,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,56.52
-0.526901,-0.335858,0.008139,0.639515,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,67.97
-0.526901,-0.335858,0.008139,0.639515,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,13.29
-0.526901,-0.335858,0.008139,0.639515,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,32.52
-0.526901,-0.335858,0.008139,0.639515,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,0.957226,-0.27466,-1.591601,-0.651927,-1.325368,-1.087005,0.674433,0.264945,1.258717,-0.061407,-0.896134,1.675731,-0.396509,1.2461,1.585154,47.33
-0.780231,-0.398669,-0.20607,-0.443595,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,15.42
-0.780231,-0.398669,-0.20607,-0.443595,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,18.97
-0.780231,-0.398669,-0.20607,-0.443595,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,16.82
-0.780231,-0.398669,-0.20607,-0.443595,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,2.66
-0.780231,-0.398669,-0.20607,-0.443595,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,16.05
-0.780231,-0.398669,-0.20607,-0.443595,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,21.98
-0.780231,-0.398669,-0.20607,-0.443595,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,7.64
-0.780231,-0.398669,-0.20607,-0.443595,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,28.39
-0.780231,-0.398669,-0.20607,-0.443595,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,26.67
-0.780231,-0.398669,-0.20607,-0.443595,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,29.98
-0.780231,-0.398669,-0.20607,-0.443595,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,36.31
-0.780231,-0.398669,-0.20607,-0.443595,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,36.59
-0.780231,-0.398669,-0.20607,-0.443595,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,10.54
-0.780231,-0.398669,-0.20607,-0.443595,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,26.26
-0.780231,-0.398669,-0.20607,-0.443595,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,28.59
-0.780231,-0.398669,-0.20607,-0.443595,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,16.88
-0.780231,-0.398669,-0.20607,-0.443595,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,41.3
-0.780231,-0.398669,-0.20607,-0.443595,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,43.73
-0.780231,-0.398669,-0.20607,-0.443595,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,0.66
-0.780231,-0.398669,-0.20607,-0.443595,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,33.63
-0.780231,-0.398669,-0.20607,-0.443595,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,41.49
-0.780231,-0.398669,-0.20607,-0.443595,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,2.6
-0.780231,-0.398669,-0.20607,-0.443595,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,66.02
-0.780231,-0.398669,-0.20607,-0.443595,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,72.39
-0.780231,-0.398669,-0.20607,-0.443595,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,68.85
-0.780231,-0.398669,-0.20607,-0.443595,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,82.18
-0.780231,-0.398669,-0.20607,-0.443595,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,80.59
-0.780231,-0.398669,-0.20607,-0.443595,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,15.19
-0.780231,-0.398669,-0.20607,-0.443595,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,83.87
-0.780231,-0.398669,-0.20607,-0.443595,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,86
-0.780231,-0.398669,-0.20607,-0.443595,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,30.01
-0.780231,-0.398669,-0.20607,-0.443595,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,51.4
-0.780231,-0.398669,-0.20607,-0.443595,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,50.14
-0.780231,-0.398669,-0.20607,-0.443595,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,2.94
-0.780231,-0.398669,-0.20607,-0.443595,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,34.96
-0.780231,-0.398669,-0.20607,-0.443595,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,51.01
-0.780231,-0.398669,-0.20607,-0.443595,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,15.32
-0.780231,-0.398669,-0.20607,-0.443595,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,81.57
-0.780231,-0.398669,-0.20607,-0.443595,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,0.21766,1.598463,0.283227,-1.173794,0.254939,-0.904673,-1.666517,-1.64154,-1.110972,-0.475889,-0.591651,-0.427414,-0.8667,-1.401917,-0.775337,77.57
