 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_V1_frequency , aryl_halide_V2_intensity , aryl_halide_molecular_volume , aryl_halide_ovality , base_surface_area , ligand_.C11_NMR_shift , ligand_.C12_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_frequency , ligand_V5_frequency , ligand_V7_intensity , yield 
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,31.82
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,30.43
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,53.64
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,59.48
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,2.01
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,26.51
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,36.85
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,4.82
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,34.81
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,46.63
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,11.74
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,26.65
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,0.55
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,35.87
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,68.84
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,33.88
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,63.07
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,70.63
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,2.48
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,31.68
-0.443267,-0.138984,-0.507097,-0.022668,-0.891493,1.59167,1.929855,0.008139,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,46.01
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,22.17
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,23.21
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,34.75
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,0.95
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,16.65
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,20
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,4.99
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,54
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,57.38
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,22.61
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,28.75
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,26.99
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,20.86
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,20.73
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,30.87
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,20.36
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,38.92
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,41.7
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,0.94
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,14.9
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,19.6
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,4.18
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,39.01
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,37.17
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,31.62
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,51.22
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,57.55
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,16.17
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,26.59
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,40.41
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,16.97
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,34.38
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,43.58
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,0.83
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,13.34
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,26.96
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,4.21
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,39.8
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,66.76
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,38.14
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,56.52
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,67.97
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,13.29
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,32.52
-0.505119,1.270578,0.572858,-0.31309,-0.335858,-0.842601,2.172702,0.008139,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,-0.61793,-1.050006,-1.37714,-0.27466,-1.325368,-0.824471,-0.525429,-1.081315,0.531409,1.513452,-0.859707,0.674433,0.780026,1.142689,-0.653141,-1.481912,-0.569719,-0.396509,1.2461,47.33
0.000003,1.049181,0.264299,0.945404,-0.398669,0.184409,-0.438111,-0.20607,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,15.42
0.000003,1.049181,0.264299,0.945404,-0.398669,0.184409,-0.438111,-0.20607,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,18.97
0.000003,1.049181,0.264299,0.945404,-0.398669,0.184409,-0.438111,-0.20607,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,1.386635,1.697422,1.621526,1.404263,1.598463,0.254939,1.650705,-1.356004,-0.906121,1.3514,0.236711,1.671265,-1.666517,-1.685794,-1.558279,1.692372,-0.270016,-0.573166,-0.8667,-1.401917,16.82
