 aryl_halide_.C3_NMR_shift , aryl_halide_V3_intensity , ligand_.C15_NMR_shift , ligand_.C16_electrostatic_charge , ligand_V10_intensity , yield 
-0.496954,-0.34854,0.897563,0.066217,-0.58353,86.42
2.394801,-0.270597,0.897563,0.066217,-0.58353,92.13
-0.467225,-0.6235,0.897563,0.066217,-0.58353,2.04
-0.467402,-0.691324,0.897563,0.066217,-0.58353,28.76
0.067187,-0.736723,0.897563,0.066217,-0.58353,44.56
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.38
-0.54314,1.166942,0.897563,0.066217,-0.58353,44.69
-1.057556,-0.200914,0.897563,0.066217,-0.58353,52.79
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.11
-0.45006,-0.8896,0.897563,0.066217,-0.58353,67.02
2.202713,-0.898734,0.897563,0.066217,-0.58353,72.47
-0.388744,1.671355,0.897563,0.066217,-0.58353,55.09
-0.390691,0.948264,0.897563,0.066217,-0.58353,63.26
0.731575,2.270557,0.897563,0.066217,-0.58353,66.28
-0.501466,-0.435562,0.897563,0.066217,-0.58353,6.14
-0.496954,-0.34854,0.897563,0.066217,-0.58353,54.56
2.394801,-0.270597,0.897563,0.066217,-0.58353,63.22
-0.467225,-0.6235,0.897563,0.066217,-0.58353,2.26
-0.467402,-0.691324,0.897563,0.066217,-0.58353,32.39
0.067187,-0.736723,0.897563,0.066217,-0.58353,44.44
-0.54314,1.166942,0.897563,0.066217,-0.58353,21.71
-1.057556,-0.200914,0.897563,0.066217,-0.58353,43.86
-0.45006,-0.8896,0.897563,0.066217,-0.58353,39.83
2.202713,-0.898734,0.897563,0.066217,-0.58353,78.71
-0.388744,1.671355,0.897563,0.066217,-0.58353,34.68
-0.390691,0.948264,0.897563,0.066217,-0.58353,51.68
0.731575,2.270557,0.897563,0.066217,-0.58353,69.95
-0.501466,-0.435562,0.897563,0.066217,-0.58353,1.52
-0.496954,-0.34854,0.897563,0.066217,-0.58353,65.78
2.394801,-0.270597,0.897563,0.066217,-0.58353,79.37
-0.467225,-0.6235,0.897563,0.066217,-0.58353,2.51
-0.467402,-0.691324,0.897563,0.066217,-0.58353,36.62
0.067187,-0.736723,0.897563,0.066217,-0.58353,52.67
-0.54314,1.166942,0.897563,0.066217,-0.58353,33
-1.057556,-0.200914,0.897563,0.066217,-0.58353,57.54
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.54
-0.45006,-0.8896,0.897563,0.066217,-0.58353,57.85
2.202713,-0.898734,0.897563,0.066217,-0.58353,85.89
-0.388744,1.671355,0.897563,0.066217,-0.58353,67.67
-0.390691,0.948264,0.897563,0.066217,-0.58353,95.56
0.731575,2.270557,0.897563,0.066217,-0.58353,99.03
-0.501466,-0.435562,0.897563,0.066217,-0.58353,2.31
-0.496954,-0.34854,0.897563,0.066217,-0.58353,86.54
2.394801,-0.270597,0.897563,0.066217,-0.58353,94.5
-0.467225,-0.6235,0.897563,0.066217,-0.58353,7.76
-0.467402,-0.691324,0.897563,0.066217,-0.58353,31.46
0.067187,-0.736723,0.897563,0.066217,-0.58353,39.8
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.23
-0.54314,1.166942,0.897563,0.066217,-0.58353,47.71
-1.057556,-0.200914,0.897563,0.066217,-0.58353,54.77
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.74
-0.45006,-0.8896,0.897563,0.066217,-0.58353,74.14
2.202713,-0.898734,0.897563,0.066217,-0.58353,71.27
-0.388744,1.671355,0.897563,0.066217,-0.58353,64.03
-0.390691,0.948264,0.897563,0.066217,-0.58353,74.64
0.731575,2.270557,0.897563,0.066217,-0.58353,76.16
-0.501466,-0.435562,0.897563,0.066217,-0.58353,5.91
-0.496954,-0.34854,0.897563,0.066217,-0.58353,52.87
2.394801,-0.270597,0.897563,0.066217,-0.58353,56.03
-0.467225,-0.6235,0.897563,0.066217,-0.58353,12.72
-0.467402,-0.691324,0.897563,0.066217,-0.58353,41.68
0.067187,-0.736723,0.897563,0.066217,-0.58353,43.87
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.32
-0.54314,1.166942,0.897563,0.066217,-0.58353,40.29
-1.057556,-0.200914,0.897563,0.066217,-0.58353,45.4
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.78
-0.45006,-0.8896,0.897563,0.066217,-0.58353,65.05
2.202713,-0.898734,0.897563,0.066217,-0.58353,78.62
-0.388744,1.671355,0.897563,0.066217,-0.58353,45.31
-0.390691,0.948264,0.897563,0.066217,-0.58353,56.65
0.731575,2.270557,0.897563,0.066217,-0.58353,68.61
-0.501466,-0.435562,0.897563,0.066217,-0.58353,12.49
-0.496954,-0.34854,0.897563,0.066217,-0.58353,69.82
2.394801,-0.270597,0.897563,0.066217,-0.58353,75.3
-0.467225,-0.6235,0.897563,0.066217,-0.58353,14.49
-0.467402,-0.691324,0.897563,0.066217,-0.58353,52.14
0.067187,-0.736723,0.897563,0.066217,-0.58353,48.87
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.36
-0.54314,1.166942,0.897563,0.066217,-0.58353,55.18
-1.057556,-0.200914,0.897563,0.066217,-0.58353,55.01
-0.452184,-0.87062,0.897563,0.066217,-0.58353,1.09
-0.45006,-0.8896,0.897563,0.066217,-0.58353,81.23
2.202713,-0.898734,0.897563,0.066217,-0.58353,80.71
-0.388744,1.671355,0.897563,0.066217,-0.58353,86.2
-0.390691,0.948264,0.897563,0.066217,-0.58353,84.18
0.731575,2.270557,0.897563,0.066217,-0.58353,95.68
-0.501466,-0.435562,0.897563,0.066217,-0.58353,14.5
-0.496954,-0.34854,0.897563,0.066217,-0.58353,91.53
2.394801,-0.270597,0.897563,0.066217,-0.58353,92.66
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,12.65
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,13.84
0.067187,-0.736723,-0.005036,-1.591601,1.756769,15.03
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,1.86
-0.54314,1.166942,-0.005036,-1.591601,1.756769,4.34
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,5.97
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,8.32
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,13.25
2.202713,-0.898734,-0.005036,-1.591601,1.756769,15.01
-0.388744,1.671355,-0.005036,-1.591601,1.756769,12.99
-0.390691,0.948264,-0.005036,-1.591601,1.756769,17.09
0.731575,2.270557,-0.005036,-1.591601,1.756769,19.42
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,61.69
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,64.53
2.394801,-0.270597,-0.005036,-1.591601,1.756769,64.67
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,14.27
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,24.93
0.067187,-0.736723,-0.005036,-1.591601,1.756769,38.55
-0.54314,1.166942,-0.005036,-1.591601,1.756769,1.22
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,2.63
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.93
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,8.43
2.202713,-0.898734,-0.005036,-1.591601,1.756769,11.41
-0.388744,1.671355,-0.005036,-1.591601,1.756769,16.83
-0.390691,0.948264,-0.005036,-1.591601,1.756769,35.54
0.731575,2.270557,-0.005036,-1.591601,1.756769,41.96
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,2.92
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,7.77
2.394801,-0.270597,-0.005036,-1.591601,1.756769,14.74
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,21.51
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,20.96
0.067187,-0.736723,-0.005036,-1.591601,1.756769,26.68
-0.54314,1.166942,-0.005036,-1.591601,1.756769,3.94
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,7.77
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,2.33
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,15.29
2.202713,-0.898734,-0.005036,-1.591601,1.756769,23.44
-0.388744,1.671355,-0.005036,-1.591601,1.756769,15.7
-0.390691,0.948264,-0.005036,-1.591601,1.756769,27.33
0.731575,2.270557,-0.005036,-1.591601,1.756769,34.45
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,9.06
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,20.11
2.394801,-0.270597,-0.005036,-1.591601,1.756769,25.94
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,2.97
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,2.39
0.067187,-0.736723,-0.005036,-1.591601,1.756769,20.87
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,2.06
-0.54314,1.166942,-0.005036,-1.591601,1.756769,11.13
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,14.37
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,9.09
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,51.72
2.202713,-0.898734,-0.005036,-1.591601,1.756769,53.24
-0.388744,1.671355,-0.005036,-1.591601,1.756769,10.6
-0.390691,0.948264,-0.005036,-1.591601,1.756769,12.24
0.731575,2.270557,-0.005036,-1.591601,1.756769,12.72
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,20.53
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,16.04
2.394801,-0.270597,-0.005036,-1.591601,1.756769,19.29
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,24.42
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,35.72
0.067187,-0.736723,-0.005036,-1.591601,1.756769,34.69
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,1.3
-0.54314,1.166942,-0.005036,-1.591601,1.756769,17.27
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,28.37
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,5.37
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,37.71
2.202713,-0.898734,-0.005036,-1.591601,1.756769,36.03
-0.388744,1.671355,-0.005036,-1.591601,1.756769,32.93
-0.390691,0.948264,-0.005036,-1.591601,1.756769,59.55
0.731575,2.270557,-0.005036,-1.591601,1.756769,57.61
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,18.46
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,36.81
2.394801,-0.270597,-0.005036,-1.591601,1.756769,44.33
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,26.53
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,40.07
0.067187,-0.736723,-0.005036,-1.591601,1.756769,44.05
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.84
-0.54314,1.166942,-0.005036,-1.591601,1.756769,10.61
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,19.45
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,4.67
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,33.71
2.202713,-0.898734,-0.005036,-1.591601,1.756769,58.95
-0.388744,1.671355,-0.005036,-1.591601,1.756769,32.37
-0.390691,0.948264,-0.005036,-1.591601,1.756769,58.31
0.731575,2.270557,-0.005036,-1.591601,1.756769,63.63
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,15.15
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,31.99
2.394801,-0.270597,-0.005036,-1.591601,1.756769,53.36
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,5.93
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,9.3
0.067187,-0.736723,-0.005036,-1.591601,1.756769,34.88
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.47
-0.54314,1.166942,-0.005036,-1.591601,1.756769,28.77
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,35.21
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,4.11
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,64.27
2.202713,-0.898734,-0.005036,-1.591601,1.756769,65.69
-0.388744,1.671355,-0.005036,-1.591601,1.756769,14.11
-0.390691,0.948264,-0.005036,-1.591601,1.756769,17.56
0.731575,2.270557,-0.005036,-1.591601,1.756769,15.12
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,12.74
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,14.21
2.394801,-0.270597,-0.005036,-1.591601,1.756769,16.85
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,19.59
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,43.74
0.067187,-0.736723,-0.005036,-1.591601,1.756769,41.13
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.44
-0.54314,1.166942,-0.005036,-1.591601,1.756769,23.41
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,34.23
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,2.01
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,50.98
2.202713,-0.898734,-0.005036,-1.591601,1.756769,50.55
-0.388744,1.671355,-0.005036,-1.591601,1.756769,39.19
-0.390691,0.948264,-0.005036,-1.591601,1.756769,59.14
0.731575,2.270557,-0.005036,-1.591601,1.756769,63.46
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,14.56
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,42.71
2.394801,-0.270597,-0.005036,-1.591601,1.756769,51.18
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,20.8
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,44.04
0.067187,-0.736723,-0.005036,-1.591601,1.756769,47.43
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,0.39
-0.54314,1.166942,-0.005036,-1.591601,1.756769,14.83
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,27.38
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.92
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,42.32
2.202713,-0.898734,-0.005036,-1.591601,1.756769,66.27
-0.388744,1.671355,-0.005036,-1.591601,1.756769,38.27
-0.390691,0.948264,-0.005036,-1.591601,1.756769,65.28
0.731575,2.270557,-0.005036,-1.591601,1.756769,69.52
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,11.65
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,35.82
2.394801,-0.270597,-0.005036,-1.591601,1.756769,49.1
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,14.57
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,18.74
0.067187,-0.736723,-1.596058,0.283227,-0.544071,19.61
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,2.06
-0.54314,1.166942,-1.596058,0.283227,-0.544071,16.39
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,19.66
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,6.85
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,26.76
2.202713,-0.898734,-1.596058,0.283227,-0.544071,27.05
-0.388744,1.671355,-1.596058,0.283227,-0.544071,31.3
-0.390691,0.948264,-1.596058,0.283227,-0.544071,35.2
0.731575,2.270557,-1.596058,0.283227,-0.544071,40.09
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,68.76
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,74.01
2.394801,-0.270597,-1.596058,0.283227,-0.544071,70.58
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,12.56
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,47.02
0.067187,-0.736723,-1.596058,0.283227,-0.544071,48.56
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.53
-0.54314,1.166942,-1.596058,0.283227,-0.544071,47.28
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,55.19
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,73.27
2.202713,-0.898734,-1.596058,0.283227,-0.544071,77.79
-0.388744,1.671355,-1.596058,0.283227,-0.544071,69.39
-0.390691,0.948264,-1.596058,0.283227,-0.544071,84.6
0.731575,2.270557,-1.596058,0.283227,-0.544071,85.14
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,12.48
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,78
2.394801,-0.270597,-1.596058,0.283227,-0.544071,83.74
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,26.05
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,53.84
0.067187,-0.736723,-1.596058,0.283227,-0.544071,52.31
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,3.5
-0.54314,1.166942,-1.596058,0.283227,-0.544071,49.4
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,56.14
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,16.25
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,79.87
2.202713,-0.898734,-1.596058,0.283227,-0.544071,81.15
-0.388744,1.671355,-1.596058,0.283227,-0.544071,88.45
-0.390691,0.948264,-1.596058,0.283227,-0.544071,93.1
0.731575,2.270557,-1.596058,0.283227,-0.544071,100
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,36.89
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,94.35
2.394801,-0.270597,-1.596058,0.283227,-0.544071,93.03
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,34.29
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,51.07
0.067187,-0.736723,-1.596058,0.283227,-0.544071,44.71
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.11
-0.54314,1.166942,-1.596058,0.283227,-0.544071,50.91
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,54.24
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,4.7
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,83.3
2.202713,-0.898734,-1.596058,0.283227,-0.544071,70.01
-0.388744,1.671355,-1.596058,0.283227,-0.544071,52.85
-0.390691,0.948264,-1.596058,0.283227,-0.544071,72.15
0.731575,2.270557,-1.596058,0.283227,-0.544071,73.14
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,18.41
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,1.58
2.394801,-0.270597,-1.596058,0.283227,-0.544071,1.83
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,39.95
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,54.22
0.067187,-0.736723,-1.596058,0.283227,-0.544071,50.12
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.1
-0.54314,1.166942,-1.596058,0.283227,-0.544071,45.4
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,51.57
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,77.86
2.202713,-0.898734,-1.596058,0.283227,-0.544071,80.14
-0.388744,1.671355,-1.596058,0.283227,-0.544071,80.59
-0.390691,0.948264,-1.596058,0.283227,-0.544071,86.25
0.731575,2.270557,-1.596058,0.283227,-0.544071,91.93
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,49.31
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,86.11
2.394801,-0.270597,-1.596058,0.283227,-0.544071,88.17
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,45.04
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,52.02
0.067187,-0.736723,-1.596058,0.283227,-0.544071,50.27
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,1.4
-0.54314,1.166942,-1.596058,0.283227,-0.544071,50.58
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,51.23
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,6.59
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,83.1
2.202713,-0.898734,-1.596058,0.283227,-0.544071,79.26
-0.388744,1.671355,-1.596058,0.283227,-0.544071,86.19
-0.390691,0.948264,-1.596058,0.283227,-0.544071,91.27
0.731575,2.270557,-1.596058,0.283227,-0.544071,95.39
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,63.26
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,94.88
2.394801,-0.270597,-1.596058,0.283227,-0.544071,93.42
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,31.76
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,47.94
0.067187,-0.736723,-1.596058,0.283227,-0.544071,42.81
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.4
-0.54314,1.166942,-1.596058,0.283227,-0.544071,45.58
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,49.32
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,3.62
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,75.31
2.202713,-0.898734,-1.596058,0.283227,-0.544071,67.19
-0.388744,1.671355,-1.596058,0.283227,-0.544071,54.63
-0.390691,0.948264,-1.596058,0.283227,-0.544071,63.15
0.731575,2.270557,-1.596058,0.283227,-0.544071,63.84
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,20.39
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,34.31
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,52.55
0.067187,-0.736723,-1.596058,0.283227,-0.544071,52.38
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.7
-0.54314,1.166942,-1.596058,0.283227,-0.544071,43.18
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,52.56
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,3.01
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,80.58
2.202713,-0.898734,-1.596058,0.283227,-0.544071,81.02
-0.388744,1.671355,-1.596058,0.283227,-0.544071,76.64
-0.390691,0.948264,-1.596058,0.283227,-0.544071,88.44
0.731575,2.270557,-1.596058,0.283227,-0.544071,90.23
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,30.76
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,85.68
2.394801,-0.270597,-1.596058,0.283227,-0.544071,86.97
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,34.97
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,0.98
-0.54314,1.166942,-1.596058,0.283227,-0.544071,44.07
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,48.94
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,3.89
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,79.06
2.202713,-0.898734,-1.596058,0.283227,-0.544071,79.64
-0.388744,1.671355,-1.596058,0.283227,-0.544071,86
-0.390691,0.948264,-1.596058,0.283227,-0.544071,92.14
0.731575,2.270557,-1.596058,0.283227,-0.544071,91.51
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,30.84
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,92.72
2.394801,-0.270597,-1.596058,0.283227,-0.544071,92.26
-0.467225,-0.6235,0.759878,1.19396,-0.580097,9.32
-0.467402,-0.691324,0.759878,1.19396,-0.580097,13.23
0.067187,-0.736723,0.759878,1.19396,-0.580097,12.66
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.86
-0.54314,1.166942,0.759878,1.19396,-0.580097,11.13
-1.057556,-0.200914,0.759878,1.19396,-0.580097,11.34
-0.452184,-0.87062,0.759878,1.19396,-0.580097,3.85
-0.45006,-0.8896,0.759878,1.19396,-0.580097,26.56
2.202713,-0.898734,0.759878,1.19396,-0.580097,25.42
-0.388744,1.671355,0.759878,1.19396,-0.580097,23.7
-0.390691,0.948264,0.759878,1.19396,-0.580097,25.96
0.731575,2.270557,0.759878,1.19396,-0.580097,35.8
-0.501466,-0.435562,0.759878,1.19396,-0.580097,66.85
-0.496954,-0.34854,0.759878,1.19396,-0.580097,70.57
2.394801,-0.270597,0.759878,1.19396,-0.580097,66.64
-0.467225,-0.6235,0.759878,1.19396,-0.580097,3.47
-0.467402,-0.691324,0.759878,1.19396,-0.580097,31.18
0.067187,-0.736723,0.759878,1.19396,-0.580097,44.26
-0.54314,1.166942,0.759878,1.19396,-0.580097,11.31
-1.057556,-0.200914,0.759878,1.19396,-0.580097,33.79
-0.45006,-0.8896,0.759878,1.19396,-0.580097,36.54
2.202713,-0.898734,0.759878,1.19396,-0.580097,78.51
-0.388744,1.671355,0.759878,1.19396,-0.580097,32.19
-0.390691,0.948264,0.759878,1.19396,-0.580097,55.46
0.731575,2.270557,0.759878,1.19396,-0.580097,81.64
-0.501466,-0.435562,0.759878,1.19396,-0.580097,4.55
-0.496954,-0.34854,0.759878,1.19396,-0.580097,60.55
2.394801,-0.270597,0.759878,1.19396,-0.580097,71.15
-0.467225,-0.6235,0.759878,1.19396,-0.580097,22.42
-0.467402,-0.691324,0.759878,1.19396,-0.580097,41.46
0.067187,-0.736723,0.759878,1.19396,-0.580097,54.25
-0.545883,-0.327372,0.759878,1.19396,-0.580097,1.58
-0.54314,1.166942,0.759878,1.19396,-0.580097,20.76
-1.057556,-0.200914,0.759878,1.19396,-0.580097,36.06
-0.452184,-0.87062,0.759878,1.19396,-0.580097,7.81
-0.45006,-0.8896,0.759878,1.19396,-0.580097,52.91
2.202713,-0.898734,0.759878,1.19396,-0.580097,83.29
-0.388744,1.671355,0.759878,1.19396,-0.580097,50.81
-0.390691,0.948264,0.759878,1.19396,-0.580097,71.49
0.731575,2.270557,0.759878,1.19396,-0.580097,100
-0.501466,-0.435562,0.759878,1.19396,-0.580097,29.95
-0.496954,-0.34854,0.759878,1.19396,-0.580097,80.03
2.394801,-0.270597,0.759878,1.19396,-0.580097,88.4
-0.467225,-0.6235,0.759878,1.19396,-0.580097,7.02
-0.467402,-0.691324,0.759878,1.19396,-0.580097,32.41
0.067187,-0.736723,0.759878,1.19396,-0.580097,34.6
-0.545883,-0.327372,0.759878,1.19396,-0.580097,0.52
-0.54314,1.166942,0.759878,1.19396,-0.580097,38.44
-1.057556,-0.200914,0.759878,1.19396,-0.580097,50.9
-0.452184,-0.87062,0.759878,1.19396,-0.580097,5.43
