 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_molecular_volume , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_V1_intensity , aryl_halide_V3_frequency , aryl_halide_molecular_volume , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_V10_intensity , yield 
0.000003,1.049181,0.264299,-0.063759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,72.39
0.000003,1.049181,0.264299,-0.063759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,68.85
0.000003,1.049181,0.264299,-0.063759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,82.18
0.000003,1.049181,0.264299,-0.063759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,80.59
0.000003,1.049181,0.264299,-0.063759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,15.19
0.000003,1.049181,0.264299,-0.063759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,83.87
0.000003,1.049181,0.264299,-0.063759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,86
0.000003,1.049181,0.264299,-0.063759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,30.01
0.000003,1.049181,0.264299,-0.063759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,51.4
0.000003,1.049181,0.264299,-0.063759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,50.14
0.000003,1.049181,0.264299,-0.063759,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,2.94
0.000003,1.049181,0.264299,-0.063759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,34.96
0.000003,1.049181,0.264299,-0.063759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,51.01
0.000003,1.049181,0.264299,-0.063759,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,15.32
0.000003,1.049181,0.264299,-0.063759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,81.57
0.000003,1.049181,0.264299,-0.063759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,77.57
0.000003,1.049181,0.264299,-0.063759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,86.69
0.000003,1.049181,0.264299,-0.063759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,92.91
0.000003,1.049181,0.264299,-0.063759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,97.57
0.000003,1.049181,0.264299,-0.063759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,35.56
0.000003,1.049181,0.264299,-0.063759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,98.73
0.000003,1.049181,0.264299,-0.063759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,98.29
-0.443267,-0.138984,-0.507097,-0.033733,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,5.98
-0.443267,-0.138984,-0.507097,-0.033733,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,50.58
-0.443267,-0.138984,-0.507097,-0.033733,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,45.08
-0.443267,-0.138984,-0.507097,-0.033733,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,42.12
-0.443267,-0.138984,-0.507097,-0.033733,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,49.11
-0.443267,-0.138984,-0.507097,-0.033733,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.71
-0.443267,-0.138984,-0.507097,-0.033733,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,70.86
-0.443267,-0.138984,-0.507097,-0.033733,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,66.45
-0.443267,-0.138984,-0.507097,-0.033733,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,65.94
-0.443267,-0.138984,-0.507097,-0.033733,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,66.07
-0.443267,-0.138984,-0.507097,-0.033733,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,66.21
-0.443267,-0.138984,-0.507097,-0.033733,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,6.11
-0.443267,-0.138984,-0.507097,-0.033733,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,67.82
-0.443267,-0.138984,-0.507097,-0.033733,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,72.63
-0.443267,-0.138984,-0.507097,-0.033733,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,7.84
-0.443267,-0.138984,-0.507097,-0.033733,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,46.75
-0.443267,-0.138984,-0.507097,-0.033733,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,46.26
-0.443267,-0.138984,-0.507097,-0.033733,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,37.03
-0.443267,-0.138984,-0.507097,-0.033733,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,43.7
-0.443267,-0.138984,-0.507097,-0.033733,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.6
-0.443267,-0.138984,-0.507097,-0.033733,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,70.55
-0.443267,-0.138984,-0.507097,-0.033733,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,80.9
-0.443267,-0.138984,-0.507097,-0.033733,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,70.21
-0.443267,-0.138984,-0.507097,-0.033733,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,83.09
-0.443267,-0.138984,-0.507097,-0.033733,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,85.14
-0.443267,-0.138984,-0.507097,-0.033733,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,3.15
-0.443267,-0.138984,-0.507097,-0.033733,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,78.08
-0.443267,-0.138984,-0.507097,-0.033733,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,82.14
-0.443267,-0.138984,-0.507097,-0.033733,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,7.78
-0.443267,-0.138984,-0.507097,-0.033733,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,53.6
-0.443267,-0.138984,-0.507097,-0.033733,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,51.76
-0.443267,-0.138984,-0.507097,-0.033733,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,49.61
-0.443267,-0.138984,-0.507097,-0.033733,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,53.68
-0.443267,-0.138984,-0.507097,-0.033733,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,0.65
-0.443267,-0.138984,-0.507097,-0.033733,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,86.6
-0.443267,-0.138984,-0.507097,-0.033733,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,84.9
-0.443267,-0.138984,-0.507097,-0.033733,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,91.39
-0.443267,-0.138984,-0.507097,-0.033733,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,97.29
-0.443267,-0.138984,-0.507097,-0.033733,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,99.62
-0.443267,-0.138984,-0.507097,-0.033733,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,4.17
-0.443267,-0.138984,-0.507097,-0.033733,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,92.57
-0.443267,-0.138984,-0.507097,-0.033733,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,94.69
-0.505119,1.270578,0.572858,-0.033935,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,45.05
-0.505119,1.270578,0.572858,-0.033935,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,45.78
-0.505119,1.270578,0.572858,-0.033935,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,44.65
-0.505119,1.270578,0.572858,-0.033935,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.92
-0.505119,1.270578,0.572858,-0.033935,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,44.56
-0.505119,1.270578,0.572858,-0.033935,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,43.36
-0.505119,1.270578,0.572858,-0.033935,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,3.42
-0.505119,1.270578,0.572858,-0.033935,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,72.85
-0.505119,1.270578,0.572858,-0.033935,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,65.31
-0.505119,1.270578,0.572858,-0.033935,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,56.83
-0.505119,1.270578,0.572858,-0.033935,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,76.34
-0.505119,1.270578,0.572858,-0.033935,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,73.22
-0.505119,1.270578,0.572858,-0.033935,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,36.48
-0.505119,1.270578,0.572858,-0.033935,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,68.56
-0.505119,1.270578,0.572858,-0.033935,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,69.09
-0.505119,1.270578,0.572858,-0.033935,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,31.88
-0.505119,1.270578,0.572858,-0.033935,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,44.82
-0.505119,1.270578,0.572858,-0.033935,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,46.65
-0.505119,1.270578,0.572858,-0.033935,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.67
-0.505119,1.270578,0.572858,-0.033935,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,39.53
-0.505119,1.270578,0.572858,-0.033935,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,43.87
-0.505119,1.270578,0.572858,-0.033935,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.75
-0.505119,1.270578,0.572858,-0.033935,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,72.64
-0.505119,1.270578,0.572858,-0.033935,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,82.33
-0.505119,1.270578,0.572858,-0.033935,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,73.64
-0.505119,1.270578,0.572858,-0.033935,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,87.9
-0.505119,1.270578,0.572858,-0.033935,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,86.22
-0.505119,1.270578,0.572858,-0.033935,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,34.21
-0.505119,1.270578,0.572858,-0.033935,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,77.33
-0.505119,1.270578,0.572858,-0.033935,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,80.6
-0.505119,1.270578,0.572858,-0.033935,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,42.28
-0.505119,1.270578,0.572858,-0.033935,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,50.29
-0.505119,1.270578,0.572858,-0.033935,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,49.58
-0.505119,1.270578,0.572858,-0.033935,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,1.19
-0.505119,1.270578,0.572858,-0.033935,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,48.46
-0.505119,1.270578,0.572858,-0.033935,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,49.93
-0.505119,1.270578,0.572858,-0.033935,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,4.58
-0.505119,1.270578,0.572858,-0.033935,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,78.8
-0.505119,1.270578,0.572858,-0.033935,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,79.44
-0.505119,1.270578,0.572858,-0.033935,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,84.86
-0.505119,1.270578,0.572858,-0.033935,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,93.31
-0.505119,1.270578,0.572858,-0.033935,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,93.87
-0.505119,1.270578,0.572858,-0.033935,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,44.03
-0.505119,1.270578,0.572858,-0.033935,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,89.48
-0.505119,1.270578,0.572858,-0.033935,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,91.49
0.000003,1.049181,0.264299,-0.063759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,-0.769,1.174377,-0.279217,-0.580097,7.37
0.000003,1.049181,0.264299,-0.063759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,-0.769,1.174377,-0.279217,-0.580097,9.71
0.000003,1.049181,0.264299,-0.063759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,-0.769,1.174377,-0.279217,-0.580097,9.55
0.000003,1.049181,0.264299,-0.063759,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,-0.769,1.174377,-0.279217,-0.580097,1.02
0.000003,1.049181,0.264299,-0.063759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,-0.769,1.174377,-0.279217,-0.580097,12.59
0.000003,1.049181,0.264299,-0.063759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,-0.769,1.174377,-0.279217,-0.580097,14.01
0.000003,1.049181,0.264299,-0.063759,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,-0.769,1.174377,-0.279217,-0.580097,4.34
0.000003,1.049181,0.264299,-0.063759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,-0.769,1.174377,-0.279217,-0.580097,19.47
0.000003,1.049181,0.264299,-0.063759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,-0.769,1.174377,-0.279217,-0.580097,23.3
0.000003,1.049181,0.264299,-0.063759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,-0.769,1.174377,-0.279217,-0.580097,24.9
0.000003,1.049181,0.264299,-0.063759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,-0.769,1.174377,-0.279217,-0.580097,28.48
0.000003,1.049181,0.264299,-0.063759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,-0.769,1.174377,-0.279217,-0.580097,33.33
0.000003,1.049181,0.264299,-0.063759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,-0.769,1.174377,-0.279217,-0.580097,6.75
0.000003,1.049181,0.264299,-0.063759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,-0.769,1.174377,-0.279217,-0.580097,15.06
0.000003,1.049181,0.264299,-0.063759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,-0.769,1.174377,-0.279217,-0.580097,15.13
0.000003,1.049181,0.264299,-0.063759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,-0.769,1.174377,-0.279217,-0.580097,3.89
0.000003,1.049181,0.264299,-0.063759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,-0.769,1.174377,-0.279217,-0.580097,25.83
0.000003,1.049181,0.264299,-0.063759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,-0.769,1.174377,-0.279217,-0.580097,44.59
0.000003,1.049181,0.264299,-0.063759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,-0.769,1.174377,-0.279217,-0.580097,15.17
0.000003,1.049181,0.264299,-0.063759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,-0.769,1.174377,-0.279217,-0.580097,40.37
0.000003,1.049181,0.264299,-0.063759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,-0.769,1.174377,-0.279217,-0.580097,27.8
0.000003,1.049181,0.264299,-0.063759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,-0.769,1.174377,-0.279217,-0.580097,72.31
0.000003,1.049181,0.264299,-0.063759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,-0.769,1.174377,-0.279217,-0.580097,32
0.000003,1.049181,0.264299,-0.063759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,-0.769,1.174377,-0.279217,-0.580097,51.81
0.000003,1.049181,0.264299,-0.063759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,-0.769,1.174377,-0.279217,-0.580097,83.36
0.000003,1.049181,0.264299,-0.063759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,-0.769,1.174377,-0.279217,-0.580097,2.64
0.000003,1.049181,0.264299,-0.063759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,-0.769,1.174377,-0.279217,-0.580097,57.98
0.000003,1.049181,0.264299,-0.063759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,-0.769,1.174377,-0.279217,-0.580097,80.29
0.000003,1.049181,0.264299,-0.063759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,-0.769,1.174377,-0.279217,-0.580097,9.56
0.000003,1.049181,0.264299,-0.063759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,-0.769,1.174377,-0.279217,-0.580097,37.21
0.000003,1.049181,0.264299,-0.063759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,-0.769,1.174377,-0.279217,-0.580097,47.1
0.000003,1.049181,0.264299,-0.063759,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,-0.769,1.174377,-0.279217,-0.580097,1.1
0.000003,1.049181,0.264299,-0.063759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,-0.769,1.174377,-0.279217,-0.580097,35.7
0.000003,1.049181,0.264299,-0.063759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,-0.769,1.174377,-0.279217,-0.580097,54.89
0.000003,1.049181,0.264299,-0.063759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,-0.769,1.174377,-0.279217,-0.580097,57.45
0.000003,1.049181,0.264299,-0.063759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,-0.769,1.174377,-0.279217,-0.580097,77.03
