 additive_.C4_electrostatic_charge , additive_dipole_moment , aryl_halide_.C3_NMR_shift , base_.N1_electrostatic_charge , base_E_LUMO , base_surface_area , ligand_.C5_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C9_NMR_shift , ligand_V10_frequency , ligand_V8_intensity , ligand_V9_frequency , yield 
-0.443267,1.929855,-0.467402,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,46.75
-0.443267,1.929855,0.067187,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,46.26
-0.443267,1.929855,-0.54314,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,37.03
-0.443267,1.929855,-1.057556,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,43.7
-0.443267,1.929855,-0.452184,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,0.6
-0.443267,1.929855,-0.45006,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,70.55
-0.443267,1.929855,2.202713,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,80.9
-0.443267,1.929855,-0.388744,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,70.21
-0.443267,1.929855,-0.390691,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,83.09
-0.443267,1.929855,0.731575,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,85.14
-0.443267,1.929855,-0.501466,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,3.15
-0.443267,1.929855,-0.496954,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,78.08
-0.443267,1.929855,2.394801,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,82.14
-0.443267,1.929855,-0.467225,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,7.78
-0.443267,1.929855,-0.467402,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,53.6
-0.443267,1.929855,0.067187,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,51.76
-0.443267,1.929855,-0.54314,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,49.61
-0.443267,1.929855,-1.057556,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,53.68
-0.443267,1.929855,-0.452184,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,0.65
-0.443267,1.929855,-0.45006,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,86.6
-0.443267,1.929855,2.202713,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,84.9
-0.443267,1.929855,-0.388744,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,91.39
-0.443267,1.929855,-0.390691,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,97.29
-0.443267,1.929855,0.731575,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,99.62
-0.443267,1.929855,-0.501466,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,4.17
-0.443267,1.929855,-0.496954,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,92.57
-0.443267,1.929855,2.394801,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,94.69
-0.505119,2.172702,-0.467225,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,45.05
-0.505119,2.172702,-0.467402,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,45.78
-0.505119,2.172702,0.067187,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,44.65
-0.505119,2.172702,-0.545883,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,0.92
-0.505119,2.172702,-0.54314,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,44.56
-0.505119,2.172702,-1.057556,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,43.36
-0.505119,2.172702,-0.452184,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,3.42
-0.505119,2.172702,-0.45006,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,72.85
-0.505119,2.172702,2.202713,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,65.31
-0.505119,2.172702,-0.388744,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,56.83
-0.505119,2.172702,-0.390691,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,76.34
-0.505119,2.172702,0.731575,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,73.22
-0.505119,2.172702,-0.501466,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,36.48
-0.505119,2.172702,-0.496954,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,68.56
-0.505119,2.172702,2.394801,-0.519769,0.830295,1.386635,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,69.09
-0.505119,2.172702,-0.467225,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,31.88
-0.505119,2.172702,-0.467402,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,44.82
-0.505119,2.172702,0.067187,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,46.65
-0.505119,2.172702,-0.545883,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,0.67
-0.505119,2.172702,-0.54314,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,39.53
-0.505119,2.172702,-1.057556,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,43.87
-0.505119,2.172702,-0.452184,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,2.75
-0.505119,2.172702,-0.45006,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,72.64
-0.505119,2.172702,2.202713,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,82.33
-0.505119,2.172702,-0.388744,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,73.64
-0.505119,2.172702,-0.390691,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,87.9
-0.505119,2.172702,0.731575,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,86.22
-0.505119,2.172702,-0.501466,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,34.21
-0.505119,2.172702,-0.496954,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,77.33
-0.505119,2.172702,2.394801,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,80.6
-0.505119,2.172702,-0.467225,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,42.28
-0.505119,2.172702,-0.467402,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,50.29
-0.505119,2.172702,0.067187,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,49.58
-0.505119,2.172702,-0.545883,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,1.19
-0.505119,2.172702,-0.54314,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,48.46
-0.505119,2.172702,-1.057556,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,49.93
-0.505119,2.172702,-0.452184,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,4.58
-0.505119,2.172702,-0.45006,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,78.8
-0.505119,2.172702,2.202713,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,79.44
-0.505119,2.172702,-0.388744,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,84.86
-0.505119,2.172702,-0.390691,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,93.31
-0.505119,2.172702,0.731575,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,93.87
-0.505119,2.172702,-0.501466,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,44.03
-0.505119,2.172702,-0.496954,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,89.48
-0.505119,2.172702,2.394801,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,91.49
0.000003,-0.438111,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.37
0.000003,-0.438111,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.71
0.000003,-0.438111,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.55
0.000003,-0.438111,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.02
0.000003,-0.438111,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,12.59
0.000003,-0.438111,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,14.01
0.000003,-0.438111,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.34
0.000003,-0.438111,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,19.47
0.000003,-0.438111,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,23.3
0.000003,-0.438111,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.9
0.000003,-0.438111,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.48
0.000003,-0.438111,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.33
0.000003,-0.438111,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.75
0.000003,-0.438111,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.06
0.000003,-0.438111,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.13
0.000003,-0.438111,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.89
0.000003,-0.438111,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,25.83
0.000003,-0.438111,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,44.59
0.000003,-0.438111,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,15.17
0.000003,-0.438111,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.37
0.000003,-0.438111,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,27.8
0.000003,-0.438111,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.31
0.000003,-0.438111,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,32
0.000003,-0.438111,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,51.81
0.000003,-0.438111,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,83.36
0.000003,-0.438111,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.64
0.000003,-0.438111,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.98
0.000003,-0.438111,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,80.29
0.000003,-0.438111,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.56
0.000003,-0.438111,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.21
0.000003,-0.438111,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,47.1
0.000003,-0.438111,-0.545883,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.1
0.000003,-0.438111,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.7
0.000003,-0.438111,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,54.89
0.000003,-0.438111,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.45
0.000003,-0.438111,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.03
0.000003,-0.438111,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,69.4
0.000003,-0.438111,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,85.44
0.000003,-0.438111,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,92
0.000003,-0.438111,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,21.86
0.000003,-0.438111,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,83.65
0.000003,-0.438111,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,92.96
-0.443267,1.929855,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.3
-0.443267,1.929855,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.35
-0.443267,1.929855,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.18
-0.443267,1.929855,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.45
-0.443267,1.929855,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.27
-0.443267,1.929855,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.91
-0.443267,1.929855,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,62.16
-0.443267,1.929855,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,66.89
-0.443267,1.929855,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,76.83
-0.443267,1.929855,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,91.65
-0.443267,1.929855,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,66.37
-0.443267,1.929855,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.53
-0.443267,1.929855,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,47.17
-0.443267,1.929855,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,52.44
-0.443267,1.929855,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.54
-0.443267,1.929855,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,39.2
-0.443267,1.929855,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.88
-0.443267,1.929855,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.03
-0.443267,1.929855,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,39.39
-0.443267,1.929855,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,50.05
-0.443267,1.929855,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,74.62
-0.443267,1.929855,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,54.58
-0.443267,1.929855,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,74.82
-0.443267,1.929855,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,84.2
-0.443267,1.929855,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.23
-0.443267,1.929855,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,71.61
-0.443267,1.929855,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.77
-0.443267,1.929855,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.28
-0.443267,1.929855,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.44
-0.443267,1.929855,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,46.66
-0.443267,1.929855,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,46.65
-0.443267,1.929855,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.97
-0.443267,1.929855,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.38
-0.443267,1.929855,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,82.71
-0.443267,1.929855,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.87
-0.443267,1.929855,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,96.59
-0.443267,1.929855,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,97.95
-0.443267,1.929855,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.5
-0.443267,1.929855,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,89.32
-0.443267,1.929855,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,89.22
-0.505119,2.172702,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.91
-0.505119,2.172702,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.1
-0.505119,2.172702,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,39.92
-0.505119,2.172702,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.3
-0.505119,2.172702,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,43.42
-0.505119,2.172702,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.28
-0.505119,2.172702,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.86
-0.505119,2.172702,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,68.85
-0.505119,2.172702,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,64.61
-0.505119,2.172702,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,63.85
-0.505119,2.172702,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,76.34
-0.505119,2.172702,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,73.14
-0.505119,2.172702,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.5
-0.505119,2.172702,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.88
-0.505119,2.172702,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.32
-0.505119,2.172702,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.27
-0.505119,2.172702,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.64
-0.505119,2.172702,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,47.6
-0.505119,2.172702,-0.545883,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.35
-0.505119,2.172702,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.98
-0.505119,2.172702,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,43.26
-0.505119,2.172702,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.5
-0.505119,2.172702,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,68.07
-0.505119,2.172702,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,74.75
