 additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C2_electrostatic_charge , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.C4_NMR_shift , aryl_halide_molecular_weight , base_E_HOMO , base_surface_area , ligand_.C10_NMR_shift , ligand_.C10_electrostatic_charge , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C16_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V4_intensity , ligand_V6_intensity , ligand_V8_intensity , ligand_V9_intensity , ligand_dipole_moment , yield 
-0.443267,-0.548105,1.929855,0.008139,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,5.01
-0.443267,-0.548105,1.929855,0.008139,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,35.09
-0.443267,-0.548105,1.929855,0.008139,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,41.25
-0.443267,-0.548105,1.929855,0.008139,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,13.98
-0.443267,-0.548105,1.929855,0.008139,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,18.9
-0.443267,-0.548105,1.929855,0.008139,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,0.71
-0.443267,-0.548105,1.929855,0.008139,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,32.63
-0.443267,-0.548105,1.929855,0.008139,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,31.82
-0.443267,-0.548105,1.929855,0.008139,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,30.43
-0.443267,-0.548105,1.929855,0.008139,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,53.64
-0.443267,-0.548105,1.929855,0.008139,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,59.48
-0.443267,-0.548105,1.929855,0.008139,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,2.01
-0.443267,-0.548105,1.929855,0.008139,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,26.51
-0.443267,-0.548105,1.929855,0.008139,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,36.85
-0.443267,-0.548105,1.929855,0.008139,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,4.82
-0.443267,-0.548105,1.929855,0.008139,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,34.81
-0.443267,-0.548105,1.929855,0.008139,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,46.63
-0.443267,-0.548105,1.929855,0.008139,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,11.74
-0.443267,-0.548105,1.929855,0.008139,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,26.65
-0.443267,-0.548105,1.929855,0.008139,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,0.55
-0.443267,-0.548105,1.929855,0.008139,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,35.87
-0.443267,-0.548105,1.929855,0.008139,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,68.84
-0.443267,-0.548105,1.929855,0.008139,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,33.88
-0.443267,-0.548105,1.929855,0.008139,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,63.07
-0.443267,-0.548105,1.929855,0.008139,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,70.63
-0.443267,-0.548105,1.929855,0.008139,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,2.48
-0.443267,-0.548105,1.929855,0.008139,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,31.68
-0.443267,-0.548105,1.929855,0.008139,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,46.01
-0.505119,1.338537,2.172702,0.008139,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,22.17
-0.505119,1.338537,2.172702,0.008139,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,23.21
-0.505119,1.338537,2.172702,0.008139,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,34.75
-0.505119,1.338537,2.172702,0.008139,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,0.95
-0.505119,1.338537,2.172702,0.008139,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,16.65
-0.505119,1.338537,2.172702,0.008139,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,20
-0.505119,1.338537,2.172702,0.008139,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,4.99
-0.505119,1.338537,2.172702,0.008139,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,54
-0.505119,1.338537,2.172702,0.008139,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,57.38
-0.505119,1.338537,2.172702,0.008139,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,22.61
-0.505119,1.338537,2.172702,0.008139,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,28.75
-0.505119,1.338537,2.172702,0.008139,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,26.99
-0.505119,1.338537,2.172702,0.008139,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,20.86
-0.505119,1.338537,2.172702,0.008139,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,20.73
-0.505119,1.338537,2.172702,0.008139,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,1.203806,1.386635,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,30.87
-0.505119,1.338537,2.172702,0.008139,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,20.36
-0.505119,1.338537,2.172702,0.008139,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,38.92
-0.505119,1.338537,2.172702,0.008139,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,41.7
-0.505119,1.338537,2.172702,0.008139,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,0.94
-0.505119,1.338537,2.172702,0.008139,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,14.9
-0.505119,1.338537,2.172702,0.008139,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,19.6
-0.505119,1.338537,2.172702,0.008139,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,4.18
-0.505119,1.338537,2.172702,0.008139,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,39.01
-0.505119,1.338537,2.172702,0.008139,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,37.17
-0.505119,1.338537,2.172702,0.008139,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,31.62
-0.505119,1.338537,2.172702,0.008139,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,51.22
-0.505119,1.338537,2.172702,0.008139,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,57.55
-0.505119,1.338537,2.172702,0.008139,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,16.17
-0.505119,1.338537,2.172702,0.008139,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,26.59
-0.505119,1.338537,2.172702,0.008139,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,-1.257498,-0.413591,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,40.41
-0.505119,1.338537,2.172702,0.008139,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,16.97
-0.505119,1.338537,2.172702,0.008139,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,0.042292,-0.949447,0.263884,0.309141,-0.61793,0.957226,-1.37714,0.230766,0.070231,-1.591601,-1.325368,-0.525429,-1.087005,0.674433,1.142689,0.264945,1.021226,0.926532,-0.653141,1.258717,1.756769,-0.896134,1.675731,-0.418783,-1.305512,1.585154,1.066551,-1.023661,34.38
