aryl_halide_.C3_NMR_shift,aryl_halide_.C2_NMR_shift,additive_.N1_electrostatic_charge,ligand_.H9_NMR_shift,ligand_.H3_NMR_shift,additive_surface_area,additive_dipole_moment,ligand_.H11_electrostatic_charge,aryl_halide_molecular_volume,ligand_V3_frequency,ligand_.H4_NMR_shift,base_hardness,base_dipole_moment,additive_.C5_electrostatic_charge,additive_.C4_electrostatic_charge,ligand_.C11_electrostatic_charge,ligand_.C10_NMR_shift,aryl_halide_.C1_NMR_shift,additive_ovality,additive_.O1_electrostatic_charge,additive_.C3_electrostatic_charge,ligand_V6_frequency,ligand_.C13_electrostatic_charge,base_surface_area,aryl_halide_ovality,aryl_halide_hardness,aryl_halide_V2_frequency,aryl_halide_V1_frequency,additive_electronegativity,ligand_V10_intensity,ligand_.H9_electrostatic_charge,ligand_.C6_NMR_shift,base_.N1_electrostatic_charge,aryl_halide_.H3_electrostatic_charge,aryl_halide_.C3_electrostatic_charge,additive_V1_intensity,ligand_.P1_electrostatic_charge,ligand_.H11_NMR_shift,ligand_.C8_electrostatic_charge,ligand_.C17_electrostatic_charge,ligand_.C17_NMR_shift,base_electronegativity,aryl_halide_V3_frequency,aryl_halide_.H2_NMR_shift,ligand_dipole_moment,ligand_V8_intensity,ligand_V6_intensity,ligand_V5_frequency,ligand_V3_intensity,ligand_.C7_NMR_shift,ligand_.C5_electrostatic_charge,ligand_.C1_NMR_shift,ligand_.C12_electrostatic_charge,aryl_halide_V2_intensity,ligand_V4_intensity,ligand_.C3_NMR_shift,ligand_.C2_electrostatic_charge,ligand_.C1_electrostatic_charge,ligand_.C16_electrostatic_charge,ligand_.C14_electrostatic_charge,ligand_.C14_NMR_shift,ligand_.C13_NMR_shift,ligand_.C11_NMR_shift,base_E_HOMO,aryl_halide_V1_intensity,yield
-0.545883,0.291794,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,0.260132,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.539816,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,0.279589,-0.280068,0.286935,-0.364317,-0.211027,1.756769,-0.895436,0.531409,1.374737,1.122389,-0.774534,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,0.48661,-0.720804,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,1.281066,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.790703,0.34
-0.54314,0.345971,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,0.487118,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.534041,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,0.479012,3.695556,3.314976,3.690313,-0.211027,1.756769,-0.895436,0.531409,1.374737,0.862309,-0.729716,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,3.134349,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.602441,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,0.815621,3.12
-1.057556,-1.624068,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,0.833649,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,-1.402122,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,0.722752,-0.280068,0.206843,-0.383154,-0.211027,1.756769,-0.895436,0.531409,1.374737,1.330453,-1.198269,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.479186,1.42066,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.043338,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.784288,5.14
-0.452184,0.27445,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,0.748404,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.556549,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,0.811385,-0.265452,0.416006,-0.25727,-0.211027,1.756769,-0.895436,0.531409,1.374737,-0.282045,0.239983,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,0.170985,-0.720681,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.519403,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.477554,3.92
-0.45006,0.331488,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,0.976398,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.553146,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,0.98865,-0.265452,-0.839555,-0.270149,-0.211027,1.756769,-0.895436,0.531409,1.374737,-0.178013,0.015893,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.137391,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.52086,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.459095,15.4
2.202713,0.306098,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,1.322929,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,-0.66387,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,1.232389,-0.280068,-0.847995,-0.279797,-0.211027,1.756769,-0.895436,0.531409,1.374737,-0.099988,-0.134859,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.906121,1.768844,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.521092,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.480173,22.45
-0.388744,0.208472,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-1.431666,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.608885,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-1.40443,-0.265452,-0.299728,-0.182975,-0.211027,1.756769,-0.895436,0.531409,1.374737,-1.53043,1.666011,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.002738,-0.72099,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.452077,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.795154,23.69
-0.390691,0.27749,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-1.200645,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.615098,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-1.160691,-0.265452,-0.374495,-0.200008,-0.211027,1.756769,-0.895436,0.531409,1.374737,-1.738495,1.706755,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.221181,-0.720186,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.370445,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.778135,42.69
0.731575,1.276634,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-0.850079,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,-2.887677,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-0.894793,-0.280068,-0.479017,-0.20189,-0.211027,1.756769,-0.895436,0.531409,1.374737,-1.894543,1.759722,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.914721,1.019317,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.241722,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,-0.728911,54.83
-0.501466,0.378334,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-1.429649,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.557348,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-1.426589,-0.265452,-0.605928,-0.30727,-0.211027,1.756769,-0.895436,0.531409,1.374737,0.602228,-0.782683,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.282365,-0.719073,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.514799,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,1.846051,6.35
-0.496954,0.434656,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-1.201654,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,0.555311,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-1.205007,-0.265452,-0.647841,-0.311306,-0.211027,1.756769,-0.895436,0.531409,1.374737,0.654244,-0.92936,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-0.559904,-0.718146,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.51821,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,1.768157,14.16
2.394801,-3.000127,0.264299,-0.653141,1.021226,-0.163622,-0.438111,0.264945,-0.854114,1.675731,0.926532,1.391542,-0.15966,-0.070762,0.000003,0.957226,0.263884,-0.645694,-0.443595,0.945404,-0.780231,1.323771,-1.37714,-0.949447,-0.939109,-0.265452,-0.716429,-0.310386,-0.211027,1.756769,-0.895436,0.531409,1.374737,1.070373,-1.308277,-0.603721,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.457047,-1.137711,0.892294,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.517714,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,0.042292,1.926564,17.38
-0.467225,0.28035,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.507799,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.570986,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.634119,-0.265452,0.293298,-0.242168,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.082068,0.248132,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,0.794127,-0.71963,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.414821,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.421392,3.61
-0.467402,0.336673,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.735289,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.568563,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.833543,-0.265452,0.254299,-0.24992,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.238116,-0.033,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,0.522362,-0.718703,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.438797,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.375834,35.08
0.067187,0.080986,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,1.082324,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.33689,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,1.055124,-0.280068,0.209824,-0.260124,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.264124,-0.122636,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.191327,1.572531,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.46231,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.382903,43.32
-0.54314,0.345971,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.487118,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.534041,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.479012,3.695556,3.314976,3.690313,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.862309,-0.729716,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,3.134349,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.602441,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,0.815621,29.3
-1.057556,-1.624068,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.833649,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,-1.402122,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.722752,-0.280068,0.206843,-0.383154,1.535341,1.756769,-0.895436,0.531409,-0.519769,1.330453,-1.198269,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.479186,1.42066,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.043338,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.784288,37.57
-0.452184,0.27445,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.748404,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.556549,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.811385,-0.265452,0.416006,-0.25727,1.535341,1.756769,-0.895436,0.531409,-0.519769,-0.282045,0.239983,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,0.170985,-0.720681,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.519403,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.477554,0.96
-0.45006,0.331488,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.976398,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.553146,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,0.98865,-0.265452,-0.839555,-0.270149,1.535341,1.756769,-0.895436,0.531409,-0.519769,-0.178013,0.015893,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.137391,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.52086,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.459095,59.02
2.202713,0.306098,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,1.322929,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,-0.66387,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,1.232389,-0.280068,-0.847995,-0.279797,1.535341,1.756769,-0.895436,0.531409,-0.519769,-0.099988,-0.134859,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.906121,1.768844,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.521092,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.480173,70.97
-0.388744,0.208472,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.431666,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.608885,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-1.40443,-0.265452,-0.299728,-0.182975,1.535341,1.756769,-0.895436,0.531409,-0.519769,-1.53043,1.666011,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.002738,-0.72099,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.452077,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.795154,35.14
-0.390691,0.27749,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.200645,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.615098,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-1.160691,-0.265452,-0.374495,-0.200008,1.535341,1.756769,-0.895436,0.531409,-0.519769,-1.738495,1.706755,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.221181,-0.720186,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.370445,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.778135,37.65
0.731575,1.276634,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-0.850079,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,-2.887677,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-0.894793,-0.280068,-0.479017,-0.20189,1.535341,1.756769,-0.895436,0.531409,-0.519769,-1.894543,1.759722,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.914721,1.019317,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.241722,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,-0.728911,51.1
-0.501466,0.378334,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.429649,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.557348,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-1.426589,-0.265452,-0.605928,-0.30727,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.602228,-0.782683,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.282365,-0.719073,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.514799,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,1.846051,3.96
-0.496954,0.434656,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.201654,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,0.555311,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-1.205007,-0.265452,-0.647841,-0.311306,1.535341,1.756769,-0.895436,0.531409,-0.519769,0.654244,-0.92936,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-0.559904,-0.718146,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.51821,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,1.768157,31.93
2.394801,-3.000127,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-0.854114,1.675731,0.926532,-0.718434,1.30054,-0.548105,-0.443267,0.957226,0.263884,-0.645694,0.651549,-0.022668,1.463551,1.323771,-1.37714,1.386635,-0.939109,-0.265452,-0.716429,-0.310386,1.535341,1.756769,-0.895436,0.531409,-0.519769,1.070373,-1.308277,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,-0.922213,-1.137711,0.892294,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.517714,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,1.203806,1.926564,48.71
-0.467225,0.28035,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.507799,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.570986,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.634119,-0.265452,0.293298,-0.242168,1.535341,1.756769,-0.895436,0.531409,-0.901301,0.082068,0.248132,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,0.794127,-0.71963,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.414821,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.421392,5.01
-0.467402,0.336673,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.735289,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.568563,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.833543,-0.265452,0.254299,-0.24992,1.535341,1.756769,-0.895436,0.531409,-0.901301,0.238116,-0.033,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,0.522362,-0.718703,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.438797,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.375834,35.09
0.067187,0.080986,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,1.082324,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.33689,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,1.055124,-0.280068,0.209824,-0.260124,1.535341,1.756769,-0.895436,0.531409,-0.901301,0.264124,-0.122636,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.191327,1.572531,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.46231,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.382903,41.25
-0.54314,0.345971,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.487118,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.534041,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.479012,3.695556,3.314976,3.690313,1.535341,1.756769,-0.895436,0.531409,-0.901301,0.862309,-0.729716,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,3.134349,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.602441,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,0.815621,13.98
-1.057556,-1.624068,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.833649,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,-1.402122,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.722752,-0.280068,0.206843,-0.383154,1.535341,1.756769,-0.895436,0.531409,-0.901301,1.330453,-1.198269,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.479186,1.42066,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,2.043338,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.784288,18.9
-0.452184,0.27445,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.748404,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.556549,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.811385,-0.265452,0.416006,-0.25727,1.535341,1.756769,-0.895436,0.531409,-0.901301,-0.282045,0.239983,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,0.170985,-0.720681,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.519403,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.477554,0.71
-0.45006,0.331488,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,0.976398,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.553146,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,0.98865,-0.265452,-0.839555,-0.270149,1.535341,1.756769,-0.895436,0.531409,-0.901301,-0.178013,0.015893,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.137391,-0.719877,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.52086,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.459095,32.63
2.202713,0.306098,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,1.322929,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,-0.66387,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,1.232389,-0.280068,-0.847995,-0.279797,1.535341,1.756769,-0.895436,0.531409,-0.901301,-0.099988,-0.134859,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.906121,1.768844,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.521092,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.480173,31.82
-0.388744,0.208472,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.431666,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.608885,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,-1.40443,-0.265452,-0.299728,-0.182975,1.535341,1.756769,-0.895436,0.531409,-0.901301,-1.53043,1.666011,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.002738,-0.72099,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.452077,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.795154,30.43
-0.390691,0.27749,-0.507097,-0.653141,1.021226,0.123556,1.929855,0.264945,-1.200645,1.675731,0.926532,-0.718434,-1.145639,-0.548105,-0.443267,0.957226,0.263884,0.615098,0.651549,-0.022668,1.463551,1.323771,-1.37714,-0.413591,-1.160691,-0.265452,-0.374495,-0.200008,1.535341,1.756769,-0.895436,0.531409,-0.901301,-1.738495,1.706755,-0.698398,1.258717,1.142689,0.674433,-1.325368,-0.651927,1.403618,-0.221181,-0.720186,-1.023661,1.585154,-1.305512,-0.396509,-1.481912,0.721067,-1.081315,1.558148,-0.120792,-0.370445,-0.418783,1.01399,-0.525429,-0.824471,-1.591601,0.230766,0.699741,-0.462761,-0.61793,-1.257498,-0.778135,53.64
